"Sottogruppo","Variabile","Gruppo_var","N_validi","N_mancanti","Media","DS","Min","Q1","Mediana","Q3","Max","IQR","Asimmetria","Curtosi"
"totale","prior_ric_cause","prior_ric",471,6,7.38,2.264,0,6,8,9,10,3,-0.956,0.835
"totale","prior_ric_diagnosi","prior_ric",469,8,7.9,1.982,0,7,8,10,10,3,-1.158,2.064
"totale","prior_ric_prevenzione","prior_ric",470,7,8.6,1.944,0,8,9,10,10,2,-2.089,5.494
"totale","prior_ric_psicosoc","prior_ric",474,3,8.975,1.61,0,8,10,10,10,2,-2.711,10.246
"totale","prior_ric_farmaci","prior_ric",470,7,7.06,2.302,0,6,7,8,10,2,-0.878,0.822
"totale","prior_ric_prognosi","prior_ric",467,10,7.724,1.907,0,7,8,9,10,2,-1.006,1.808
"totale","prior_ric_accesso","prior_ric",473,4,9.252,1.501,0,9,10,10,10,1,-3.325,14.386
"totale","prior_ric_relazioni","prior_ric",471,6,8.811,1.585,0,8,9,10,10,2,-2.016,6.124
"totale","prior_ric_indipendenza","prior_ric",470,7,8.681,1.689,0,8,9,10,10,2,-1.801,4.614
"totale","prior_aut_sal_ment","prior_aut",101,376,9.03,1.791,0,9,10,10,10,1,-2.74,8.947
"totale","prior_aut_comunicaz","prior_aut",100,377,7.61,2.287,0,6,8,10,10,4,-1.093,1.071
"totale","prior_aut_sociale","prior_aut",100,377,8.543,1.751,2,7.575,9,10,10,2.425,-1.396,1.715
"totale","prior_aut_ansia","prior_aut",100,377,8.54,1.708,1,7.75,9,10,10,2.25,-1.401,2.674
"totale","prior_aut_formaz","prior_aut",100,377,8.9,1.554,1,8,10,10,10,2,-1.993,5.682
"totale","prior_aut_famiglia","prior_aut",100,377,8.68,1.456,5,7,9,10,10,3,-0.656,-0.812
"totale","prior_aut_diagnosi","prior_aut",100,377,8.73,1.632,3,8,9,10,10,2,-1.395,1.455
"totale","prior_aut_lavoro","prior_aut",101,376,8.782,1.792,2,8,10,10,10,2,-1.681,2.375
"totale","prior_aut_sensorialita","prior_aut",99,378,8.667,1.761,2,8,9,10,10,2,-1.546,2.383
"totale","prior_aut_servizi","prior_aut",100,377,9.1,1.259,4,8,10,10,10,2,-1.501,2.22
"totale","prior_salute_mentale","prior_salute",472,5,8.718,1.867,0,8,10,10,10,2,-1.988,4.769
"totale","prior_salute_igiene","prior_salute",463,14,5.855,3.09,0,5,6,8,10,3,-0.476,-0.746
"totale","prior_salute_dentale","prior_salute",463,14,6.579,2.746,0,5,7,9,10,4,-0.708,-0.167
"totale","prior_salute_sessuale","prior_salute",466,11,7.045,2.506,0,6,8,9,10,3,-1.015,0.813
"totale","prior_salute_sonno","prior_salute",464,13,7.312,2.524,0,6,8,9,10,3,-1.021,0.553
"totale","prior_salute_nutrizione","prior_salute",467,10,7.899,2.216,0,7,8,10,10,3,-1.383,2.023
"totale","prior_salute_oncologia","prior_salute",462,15,7.255,2.66,0,5,8,10,10,5,-0.916,0.204
"totale","prior_salute_dolore","prior_salute",462,15,6.649,2.768,0,5,7,9,10,4,-0.724,-0.226
"totale","prior_salute_gastro","prior_salute",466,11,6.906,2.571,0,5,7,9,10,4,-0.817,0.241
"totale","prior_salute_autoimmune","prior_salute",462,15,6.515,2.896,0,5,7,9,10,4,-0.697,-0.349
"totale","prior_salute_dermato","prior_salute",462,15,6.504,2.61,0,5,7,8,10,3,-0.633,-0.209
"totale","prior_salute_endo","prior_salute",462,15,6.649,2.802,0,5,7,9,10,4,-0.735,-0.216
"totale","prior_salute_mobilita","prior_salute",465,12,7.686,2.201,0,7,8,10,10,3,-1.094,1.105
"totale","prior_salute_neuro","prior_salute",460,17,6.365,2.97,0,5,7,9,10,4,-0.616,-0.524
"totale","prior_salute_respir","prior_salute",460,17,5.741,3.064,0,4,6,8,10,4,-0.412,-0.88
"totale","prior_salute_cardio","prior_salute",461,16,6.013,2.947,0,5,6,8,10,3,-0.503,-0.648
"totale","prior_salute_emato","prior_salute",457,20,5.497,3.042,0,4,5,8,10,4,-0.337,-0.849
"totale","prior_salute_vista_udito","prior_salute",461,16,6.92,2.505,0,5,7,9,10,4,-0.888,0.535
"totale","prior_salute_urinari","prior_salute",458,19,5.546,2.918,0,4,5,8,10,4,-0.369,-0.716
"totale","prior_salute_infettive","prior_salute",455,22,5.949,3.068,0,5,6,8,10,3,-0.498,-0.746
"totale","prior_salute_invec","prior_salute",462,15,6.374,2.867,0,5,7,9,10,4,-0.652,-0.402
"totale","prior_salute_urgenza","prior_salute",466,11,7.925,2.427,0,7,9,10,10,3,-1.315,1.352
"totale","prior_salute_fisio","prior_salute",461,16,7.039,2.552,0,5,7,9,10,4,-0.907,0.462
"aut","prior_ric_cause","prior_ric",101,0,6.545,2.827,0,5,7,9,10,4,-0.534,-0.569
"aut","prior_ric_diagnosi","prior_ric",101,0,8.673,1.844,1,8,9,10,10,2,-1.8,3.603
"aut","prior_ric_prevenzione","prior_ric",100,1,8.32,2.365,0,8,9,10,10,2,-1.882,3.344
"aut","prior_ric_psicosoc","prior_ric",101,0,9.04,1.542,0,8,10,10,10,2,-2.91,12.141
"aut","prior_ric_farmaci","prior_ric",100,1,7.03,2.536,0,6,7,9,10,3,-1.049,0.981
"aut","prior_ric_prognosi","prior_ric",99,2,7.586,1.917,1,7,7,9,10,2,-0.857,1.327
"aut","prior_ric_accesso","prior_ric",101,0,9.376,1.103,5,9,10,10,10,1,-1.997,3.465
"aut","prior_ric_relazioni","prior_ric",101,0,8.802,1.783,0,8,10,10,10,2,-2.23,6.46
"aut","prior_ric_indipendenza","prior_ric",101,0,9.188,1.447,3,9,10,10,10,1,-2.341,5.768
"aut","prior_aut_sal_ment","prior_aut",101,0,9.03,1.791,0,9,10,10,10,1,-2.74,8.947
"aut","prior_aut_comunicaz","prior_aut",100,1,7.61,2.287,0,6,8,10,10,4,-1.093,1.071
"aut","prior_aut_sociale","prior_aut",100,1,8.543,1.751,2,7.575,9,10,10,2.425,-1.396,1.715
"aut","prior_aut_ansia","prior_aut",100,1,8.54,1.708,1,7.75,9,10,10,2.25,-1.401,2.674
"aut","prior_aut_formaz","prior_aut",100,1,8.9,1.554,1,8,10,10,10,2,-1.993,5.682
"aut","prior_aut_famiglia","prior_aut",100,1,8.68,1.456,5,7,9,10,10,3,-0.656,-0.812
"aut","prior_aut_diagnosi","prior_aut",100,1,8.73,1.632,3,8,9,10,10,2,-1.395,1.455
"aut","prior_aut_lavoro","prior_aut",101,0,8.782,1.792,2,8,10,10,10,2,-1.681,2.375
"aut","prior_aut_sensorialita","prior_aut",99,2,8.667,1.761,2,8,9,10,10,2,-1.546,2.383
"aut","prior_aut_servizi","prior_aut",100,1,9.1,1.259,4,8,10,10,10,2,-1.501,2.22
"aut","prior_salute_mentale","prior_salute",100,1,8.9,1.72,0,8,10,10,10,2,-2.321,7.053
"aut","prior_salute_igiene","prior_salute",96,5,4.875,3.219,0,2,5,7,10,5,-0.14,-1.097
"aut","prior_salute_dentale","prior_salute",97,4,5.979,3.048,0,5,6,8,10,3,-0.539,-0.665
"aut","prior_salute_sessuale","prior_salute",97,4,6.474,2.59,0,5,7,8,10,3,-0.957,0.764
"aut","prior_salute_sonno","prior_salute",98,3,7.327,3.035,0,6,8.5,10,10,4,-1.037,-0.062
"aut","prior_salute_nutrizione","prior_salute",98,3,7.888,2.31,0,7,8,10,10,3,-1.496,2.621
"aut","prior_salute_oncologia","prior_salute",97,4,6.33,2.768,0,5,7,8,10,3,-0.615,-0.073
"aut","prior_salute_dolore","prior_salute",97,4,6.34,3.017,0,5,7,9,10,4,-0.654,-0.476
"aut","prior_salute_gastro","prior_salute",100,1,7.34,2.713,0,6,8,10,10,4,-1.144,0.796
"aut","prior_salute_autoimmune","prior_salute",96,5,6.146,3.302,0,5,7,9,10,4,-0.619,-0.742
"aut","prior_salute_dermato","prior_salute",94,7,5.915,2.842,0,5,6,8,10,3,-0.566,-0.564
"aut","prior_salute_endo","prior_salute",97,4,5.969,3.144,0,3,7,8,10,5,-0.477,-0.888
"aut","prior_salute_mobilita","prior_salute",98,3,7.347,2.441,0,6.25,8,9,10,2.75,-1.138,1.031
"aut","prior_salute_neuro","prior_salute",95,6,5.779,3.269,0,4,6,9,10,5,-0.399,-0.961
"aut","prior_salute_respir","prior_salute",95,6,4.432,3.221,0,1.5,5,7,10,5.5,-0.009,-1.214
"aut","prior_salute_cardio","prior_salute",95,6,4.568,3.127,0,2,5,7,10,5,-0.059,-1.137
"aut","prior_salute_emato","prior_salute",93,8,3.871,3.097,0,1,5,6,10,5,0.154,-1.235
"aut","prior_salute_vista_udito","prior_salute",96,5,6.198,2.786,0,5,6.5,8,10,3,-0.757,-0.017
"aut","prior_salute_urinari","prior_salute",94,7,4.872,3.187,0,2,5,7.75,10,5.75,-0.262,-1.178
"aut","prior_salute_infettive","prior_salute",92,9,4.783,3.328,0,2,5,8,10,6,-0.091,-1.241
"aut","prior_salute_invec","prior_salute",96,5,6.156,3.236,0,5,7,9,10,4,-0.679,-0.695
"aut","prior_salute_urgenza","prior_salute",98,3,7.786,2.541,0,7,9,10,10,3,-1.38,1.536
"aut","prior_salute_fisio","prior_salute",96,5,6.781,2.788,0,5,7,9,10,4,-0.989,0.561
"altra_diagnosi","prior_ric_cause","prior_ric",67,1,7.701,2.132,2,6,8,10,10,4,-0.56,-0.502
"altra_diagnosi","prior_ric_diagnosi","prior_ric",67,1,8.09,1.944,0,7,8,10,10,3,-1.186,2.605
"altra_diagnosi","prior_ric_prevenzione","prior_ric",67,1,8.821,1.731,3,8,10,10,10,2,-1.416,1.164
"altra_diagnosi","prior_ric_psicosoc","prior_ric",68,0,8.824,1.892,0,8,10,10,10,2,-2.301,6.465
"altra_diagnosi","prior_ric_farmaci","prior_ric",66,2,7.682,2.341,1,6.25,8,10,10,3.75,-0.953,0.428
"altra_diagnosi","prior_ric_prognosi","prior_ric",65,3,8.123,1.973,3,7,8,10,10,3,-0.862,-0.23
"altra_diagnosi","prior_ric_accesso","prior_ric",68,0,9.147,1.764,0,9,10,10,10,1,-2.953,10.25
"altra_diagnosi","prior_ric_relazioni","prior_ric",66,2,8.576,1.763,3,8,9,10,10,2,-1.187,0.55
"altra_diagnosi","prior_ric_indipendenza","prior_ric",66,2,8.409,2.068,2,7,9,10,10,3,-1.284,1.014
"altra_diagnosi","prior_aut_sal_ment","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_aut_comunicaz","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_aut_sociale","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_aut_ansia","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_aut_formaz","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_aut_famiglia","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_aut_diagnosi","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_aut_lavoro","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_aut_sensorialita","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_aut_servizi","prior_aut",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altra_diagnosi","prior_salute_mentale","prior_salute",68,0,9.103,1.362,5,8,10,10,10,2,-1.366,0.732
"altra_diagnosi","prior_salute_igiene","prior_salute",65,3,5.077,3.594,0,2,5,8,10,6,-0.14,-1.35
"altra_diagnosi","prior_salute_dentale","prior_salute",65,3,6.138,3.162,0,5,6,8,10,3,-0.582,-0.646
"altra_diagnosi","prior_salute_sessuale","prior_salute",65,3,7.123,2.509,0,6,7,9,10,3,-1.049,1.004
"altra_diagnosi","prior_salute_sonno","prior_salute",66,2,7.303,2.677,0,6,8,10,10,4,-0.977,0.342
"altra_diagnosi","prior_salute_nutrizione","prior_salute",67,1,8.134,1.678,5,7,8,10,10,3,-0.504,-0.906
"altra_diagnosi","prior_salute_oncologia","prior_salute",66,2,7.288,2.789,0,6,8,10,10,4,-1.123,0.652
"altra_diagnosi","prior_salute_dolore","prior_salute",67,1,6.701,2.949,0,5,7,9,10,4,-0.723,-0.328
"altra_diagnosi","prior_salute_gastro","prior_salute",67,1,6.91,2.503,0,5.5,7,9,10,3.5,-0.943,0.569
"altra_diagnosi","prior_salute_autoimmune","prior_salute",67,1,6.433,3.081,0,5,7,9.5,10,4.5,-0.497,-0.794
"altra_diagnosi","prior_salute_dermato","prior_salute",66,2,6,3.023,0,5,6,8,10,3,-0.303,-0.738
"altra_diagnosi","prior_salute_endo","prior_salute",67,1,6.642,2.767,0,5,7,9,10,4,-0.704,-0.124
"altra_diagnosi","prior_salute_mobilita","prior_salute",66,2,7.258,2.47,0,5,8,9,10,4,-0.749,-0.172
"altra_diagnosi","prior_salute_neuro","prior_salute",66,2,6.303,3.133,0,5,7,9,10,4,-0.519,-0.734
"altra_diagnosi","prior_salute_respir","prior_salute",66,2,5.045,3.288,0,2,5,7.75,10,5.75,-0.119,-1.099
"altra_diagnosi","prior_salute_cardio","prior_salute",65,3,5.508,3.183,0,5,5,8,10,3,-0.294,-0.766
"altra_diagnosi","prior_salute_emato","prior_salute",65,3,5.123,3.398,0,2,5,8,10,6,-0.094,-1.117
"altra_diagnosi","prior_salute_vista_udito","prior_salute",65,3,6.2,3.001,0,5,6,9,10,4,-0.565,-0.443
"altra_diagnosi","prior_salute_urinari","prior_salute",65,3,5.246,3.202,0,3,5,7,10,4,-0.217,-0.903
"altra_diagnosi","prior_salute_infettive","prior_salute",65,3,5.369,3.507,0,3,5,8,10,5,-0.271,-1.215
"altra_diagnosi","prior_salute_invec","prior_salute",65,3,6.154,3.251,0,5,7,9,10,4,-0.458,-0.883
"altra_diagnosi","prior_salute_urgenza","prior_salute",67,1,7.821,2.628,0,6,8,10,10,4,-1.111,0.579
"altra_diagnosi","prior_salute_fisio","prior_salute",66,2,6.636,2.738,0,5,7,9,10,4,-0.625,-0.199
"no_diagnosi","prior_ric_cause","prior_ric",291,4,7.663,1.947,0,7,8,9,10,2,-1.097,2.03
"no_diagnosi","prior_ric_diagnosi","prior_ric",290,5,7.583,1.98,0,7,8,9,10,2,-1.071,2.082
"no_diagnosi","prior_ric_prevenzione","prior_ric",291,4,8.674,1.814,0,8,9,10,10,2,-2.301,7.461
"no_diagnosi","prior_ric_psicosoc","prior_ric",293,2,8.976,1.584,0,8,10,10,10,2,-2.746,10.693
"no_diagnosi","prior_ric_farmaci","prior_ric",292,3,6.89,2.202,0,6,7,8,10,2,-0.813,0.835
"no_diagnosi","prior_ric_prognosi","prior_ric",290,5,7.707,1.882,0,7,8,9,10,2,-1.166,2.751
"no_diagnosi","prior_ric_accesso","prior_ric",291,4,9.23,1.571,0,9,10,10,10,1,-3.448,14.839
"no_diagnosi","prior_ric_relazioni","prior_ric",292,3,8.86,1.48,0,8,9,10,10,2,-2.154,7.893
"no_diagnosi","prior_ric_indipendenza","prior_ric",291,4,8.55,1.653,0,8,9,10,10,2,-1.847,5.932
"no_diagnosi","prior_aut_sal_ment","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_aut_comunicaz","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_aut_sociale","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_aut_ansia","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_aut_formaz","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_aut_famiglia","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_aut_diagnosi","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_aut_lavoro","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_aut_sensorialita","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_aut_servizi","prior_aut",0,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diagnosi","prior_salute_mentale","prior_salute",292,3,8.579,2.008,0,8,9,10,10,2,-1.903,4.034
"no_diagnosi","prior_salute_igiene","prior_salute",291,4,6.43,2.763,0,5,7,9,10,4,-0.64,-0.215
"no_diagnosi","prior_salute_dentale","prior_salute",290,5,6.893,2.484,0,5,7,9,10,4,-0.668,-0.108
"no_diagnosi","prior_salute_sessuale","prior_salute",291,4,7.261,2.428,0,6,8,9,10,3,-1.06,0.88
"no_diagnosi","prior_salute_sonno","prior_salute",288,7,7.333,2.298,0,6,8,9,10,3,-1.031,0.921
"no_diagnosi","prior_salute_nutrizione","prior_salute",290,5,7.928,2.23,0,7,8,10,10,3,-1.407,1.932
"no_diagnosi","prior_salute_oncologia","prior_salute",287,8,7.585,2.502,0,6,8,10,10,4,-0.982,0.26
"no_diagnosi","prior_salute_dolore","prior_salute",287,8,6.815,2.585,0,5,7,9,10,4,-0.763,-0.042
"no_diagnosi","prior_salute_gastro","prior_salute",288,7,6.743,2.545,0,5,7,9,10,4,-0.707,0.061
"no_diagnosi","prior_salute_autoimmune","prior_salute",288,7,6.632,2.711,0,5,7,9,10,4,-0.723,-0.175
"no_diagnosi","prior_salute_dermato","prior_salute",290,5,6.814,2.397,0,5,7,8,10,3,-0.691,-0.021
"no_diagnosi","prior_salute_endo","prior_salute",287,8,6.934,2.611,0,5,7,9,10,4,-0.806,0.087
"no_diagnosi","prior_salute_mobilita","prior_salute",290,5,7.952,1.996,0,7,8,10,10,3,-1.165,1.638
"no_diagnosi","prior_salute_neuro","prior_salute",287,8,6.613,2.796,0,5,7,9,10,4,-0.707,-0.258
"no_diagnosi","prior_salute_respir","prior_salute",288,7,6.351,2.787,0,5,7,9,10,4,-0.568,-0.586
"no_diagnosi","prior_salute_cardio","prior_salute",289,6,6.647,2.618,0,5,7,9,10,4,-0.644,-0.335
"no_diagnosi","prior_salute_emato","prior_salute",288,7,6.153,2.705,0,5,6,8,10,3,-0.502,-0.411
"no_diagnosi","prior_salute_vista_udito","prior_salute",289,6,7.294,2.198,0,6,8,9,10,3,-0.86,0.678
"no_diagnosi","prior_salute_urinari","prior_salute",287,8,5.878,2.682,0,5,6,8,10,3,-0.363,-0.53
"no_diagnosi","prior_salute_infettive","prior_salute",288,7,6.472,2.769,0,5,7,9,10,4,-0.632,-0.356
"no_diagnosi","prior_salute_invec","prior_salute",290,5,6.483,2.63,0,5,7,8,10,3,-0.656,-0.209
"no_diagnosi","prior_salute_urgenza","prior_salute",290,5,8.034,2.289,0,7,9,10,10,3,-1.344,1.555
"no_diagnosi","prior_salute_fisio","prior_salute",287,8,7.202,2.382,0,6,8,9,10,3,-0.903,0.541
"lgbtq","prior_ric_cause","prior_ric",183,1,6.896,2.599,0,5.5,7,9,10,3.5,-0.803,0.152
"lgbtq","prior_ric_diagnosi","prior_ric",181,3,8.11,2.044,0,7,8,10,10,3,-1.446,2.829
"lgbtq","prior_ric_prevenzione","prior_ric",180,4,8.472,2.157,0,8,9,10,10,2,-2.015,4.322
"lgbtq","prior_ric_psicosoc","prior_ric",184,0,9.005,1.757,0,8,10,10,10,2,-3.184,12.817
"lgbtq","prior_ric_farmaci","prior_ric",181,3,7.453,2.24,0,6,8,9,10,3,-1.159,1.791
"lgbtq","prior_ric_prognosi","prior_ric",181,3,7.597,2.035,0,7,8,9,10,2,-1.03,1.642
"lgbtq","prior_ric_accesso","prior_ric",183,1,9.372,1.431,0,9,10,10,10,1,-3.908,19.566
"lgbtq","prior_ric_relazioni","prior_ric",183,1,8.918,1.5,0,8,9,10,10,2,-2.248,8.028
"lgbtq","prior_ric_indipendenza","prior_ric",183,1,8.907,1.63,0,8,10,10,10,2,-2.171,6.317
"lgbtq","prior_aut_sal_ment","prior_aut",68,116,9.279,1.515,1,9,10,10,10,1,-3.26,12.766
"lgbtq","prior_aut_comunicaz","prior_aut",68,116,7.868,2.245,0,7,8,10,10,3,-1.188,1.089
"lgbtq","prior_aut_sociale","prior_aut",67,117,8.833,1.642,2,8.05,9.6,10,10,1.95,-1.918,4.126
"lgbtq","prior_aut_ansia","prior_aut",67,117,8.642,1.79,1,8,9,10,10,2,-1.704,3.752
"lgbtq","prior_aut_formaz","prior_aut",68,116,8.926,1.66,1,8,10,10,10,2,-2.269,6.599
"lgbtq","prior_aut_famiglia","prior_aut",68,116,8.721,1.413,5,7.75,9,10,10,2.25,-0.616,-0.874
"lgbtq","prior_aut_diagnosi","prior_aut",68,116,8.809,1.747,3,8,10,10,10,2,-1.599,1.787
"lgbtq","prior_aut_lavoro","prior_aut",68,116,8.838,1.724,3,8,10,10,10,2,-1.666,2.068
"lgbtq","prior_aut_sensorialita","prior_aut",68,116,8.721,1.761,2,8,9.5,10,10,2,-1.701,2.999
"lgbtq","prior_aut_servizi","prior_aut",68,116,9.118,1.299,4,8,10,10,10,2,-1.701,3.029
"lgbtq","prior_salute_mentale","prior_salute",183,1,9.044,1.561,0,8,10,10,10,2,-2.27,6.89
"lgbtq","prior_salute_igiene","prior_salute",177,7,5.305,3.098,0,3,5,8,10,5,-0.296,-0.869
"lgbtq","prior_salute_dentale","prior_salute",176,8,6.455,2.746,0,5,7,8,10,3,-0.653,-0.184
"lgbtq","prior_salute_sessuale","prior_salute",179,5,6.754,2.6,0,5,7,9,10,4,-0.894,0.499
"lgbtq","prior_salute_sonno","prior_salute",178,6,7.292,2.707,0,6,8,10,10,4,-1.028,0.323
"lgbtq","prior_salute_nutrizione","prior_salute",181,3,7.884,2.317,0,7,8,10,10,3,-1.492,2.281
"lgbtq","prior_salute_oncologia","prior_salute",175,9,6.863,2.623,0,5,7,9,10,4,-0.732,0.194
"lgbtq","prior_salute_dolore","prior_salute",176,8,6.648,2.92,0,5,7,9,10,4,-0.723,-0.299
